FID,country,area,location,site_code,site_name,old_site_codes,latitude,longitude,realm,province,ecoregion,lat_zone,programs,geom
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-509b,Australia,Tasmania,Tasmania - West,TAS334,Bluff Hill Point,2301,-41.01,144.61,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (144.61 -41.01)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-509a,Australia,Tasmania,Rocky Cape,RC-S2,Sisters Rocks,902,-40.92,145.59,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (145.59 -40.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5099,Australia,Tasmania,Rocky Cape,TAS344,"Sisters Island East, 10m",918,-40.9,145.58,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (145.58 -40.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5098,Australia,Tasmania,Rocky Cape,TAS343,Sisters Island West,RC6,-40.9,145.58,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.58 -40.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5097,Australia,Tasmania,Rocky Cape,TAS345,"Sisters Beach, Point West, 10m",917,-40.9,145.55,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (145.55 -40.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5096,Australia,Tasmania,Rocky Cape,TAS346,Sisters Beach West,RC1,-40.9,145.55,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.55 -40.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5095,Australia,Tasmania,Rocky Cape,TAS348,Anniversay Rocks,RC2,-40.9,145.54,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.54 -40.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5094,Australia,Tasmania,Rocky Cape,TAS350,"Aniversary Point, 10m",919,-40.89,145.54,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (145.54 -40.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5093,Australia,Tasmania,Rocky Cape,TAS351,Anniversary Point Offshore,RC5,-40.89,145.54,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.54 -40.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5092,Australia,Tasmania,Rocky Cape,RC-S1,Anniversary Point,901,-40.89,145.54,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,ATRC,POINT (145.54 -40.89)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5091,Australia,Tasmania,Rocky Cape,RC-S5,Rocky Cape,"RC3,0905",-40.86,145.52,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,"ATRC, RLS",POINT (145.52 -40.86)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5090,Australia,Tasmania,Rocky Cape,TAS352,Rocky Cape Boat Ramp,RC9,-40.86,145.51,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.51 -40.86)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508f,Australia,Tasmania,Rocky Cape,TAS353,Rocky Cape Cave,RC4,-40.85,145.51,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.51 -40.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508e,Australia,Tasmania,Rocky Cape,TAS356,Rocky Cape West,RC7,-40.85,145.5,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.5 -40.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508d,Australia,Tasmania,Rocky Cape,TAS355,Donut Reef,RC8,-40.85,145.5,Temperate Australasia,Southeast Australian Shelf,Bassian,Temperate,RLS,POINT (145.5 -40.85)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508c,Australia,Tasmania,King Island,TAS396,Councellor Island,802,-39.83,144.16,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (144.16 -39.83)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508b,Australia,Tasmania,King Island,TAS383,Naracoopa Cliffs,809,-39.96,144.13,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (144.13 -39.96)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-508a,Australia,Tasmania,King Island,TAS395,"Blow Hole, King Island",801,-39.84,144.13,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (144.13 -39.84)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5089,Australia,Tasmania,King Island,TAS388,Naracoopa Golden Spoon,KIS4,-39.92,144.13,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,RLS,POINT (144.13 -39.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5088,Australia,Tasmania,King Island,TAS389,Naracoopa Jetty SE,KIS3,-39.92,144.13,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,RLS,POINT (144.13 -39.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5087,Australia,Tasmania,King Island,TAS390,Naracoopa Jetty,812,-39.92,144.13,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (144.13 -39.92)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5086,Australia,Tasmania,King Island,TAS378,Surprise Bay,804,-40.13,143.9,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.9 -40.13)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5085,Australia,Tasmania,King Island,TAS387,Blencathra,806,-39.93,143.84,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.84 -39.93)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5084,Australia,Tasmania,King Island,TAS399,Christmas Island South,810,-39.69,143.83,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.83 -39.69)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5083,Australia,Tasmania,King Island,TAS393,Johnsons Rock,805,-39.9,143.83,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.83 -39.9)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5082,Australia,Tasmania,King Island,TAS401,New Year Island,803,-39.67,143.83,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.83 -39.67)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5081,Australia,Tasmania,King Island,TAS400,Franklin Road/South New Years Island,811,-39.68,143.83,Temperate Australasia,Southeast Australian Shelf,Western Bassian,Temperate,ATRC,POINT (143.83 -39.68)
ep_site_list_public_data.fid-6e7a6257_1829d5a3a61_-5080,Australia,Victoria,Cape Howe,CHMP-S7,Prince Wreck,CHMP7,-37.52,149.96,Temperate Australasia,Southeast Australian Shelf,Cape Howe,Temperate,RLS,POINT (149.96 -37.52)
