db,country,location,site,latitude,longitude
reefcheck,NA,Central Caribbean,NA,20.00544444,-72.74958333
reefcheck,NA,Central Caribbean,NA,20.05694444,-72.96777778
reefcheck,NA,Central Caribbean,NA,20.09211111,-72.81061111
reefcheck,NA,Mesoamerican Reef,NA,15.9525,-86.5
reefcheck,NA,Mesoamerican Reef,NA,15.95383333,-86.47363889
reefcheck,NA,Mesoamerican Reef,NA,15.96472222,-86.50022222
reefcheck,NA,Mesoamerican Reef,NA,15.96475,-86.50041667
reefcheck,NA,Mesoamerican Reef,NA,15.97277778,-86.48888889
reefcheck,NA,Mesoamerican Reef,NA,15.97283333,-86.48891667
reefcheck,NA,Mesoamerican Reef,NA,15.975,-86.474
reefcheck,NA,Mesoamerican Reef,NA,15.97511111,-86.48697222
reefcheck,NA,Mesoamerican Reef,NA,15.97591667,-86.48733333
reefcheck,NA,Mesoamerican Reef,NA,15.97669444,-86.48747222
reefcheck,NA,Mesoamerican Reef,NA,15.9775,-86.48027778
reefcheck,NA,Mesoamerican Reef,NA,15.97758333,-86.48461111
reefcheck,NA,Mesoamerican Reef,NA,15.97805556,-86.48444444
reefcheck,NA,Mesoamerican Reef,NA,15.97833333,-86.485
reefcheck,NA,Mesoamerican Reef,NA,15.97833333,-86.48305556
reefcheck,NA,Mesoamerican Reef,NA,15.97863889,-86.47877778
reefcheck,NA,Mesoamerican Reef,NA,15.97891667,-86.48130556
reefcheck,NA,Mesoamerican Reef,NA,15.98,-86.4675
reefcheck,NA,Mesoamerican Reef,NA,15.98111111,-86.47861111
reefcheck,NA,Mesoamerican Reef,NA,15.98308333,-86.47572222
reefcheck,NA,Mesoamerican Reef,NA,16.07544444,-86.92897222
reefcheck,NA,Mesoamerican Reef,NA,16.07613889,-86.92730556
reefcheck,NA,Mesoamerican Reef,NA,16.07686111,-86.92519444
reefcheck,NA,Mesoamerican Reef,NA,16.07819444,-86.92275
reefcheck,NA,Mesoamerican Reef,NA,16.07847222,-86.92136111
reefcheck,NA,Mesoamerican Reef,NA,16.07902778,-86.91938889
reefcheck,NA,Mesoamerican Reef,NA,16.07961111,-86.91852778
reefcheck,NA,Mesoamerican Reef,NA,16.08080556,-86.91591667
reefcheck,NA,Mesoamerican Reef,NA,16.08166667,-86.91833333
reefcheck,NA,Mesoamerican Reef,NA,16.08188889,-86.91527778
reefcheck,NA,Mesoamerican Reef,NA,16.08488889,-86.89330556
reefcheck,NA,Mesoamerican Reef,NA,16.085,-86.89472222
reefcheck,NA,Mesoamerican Reef,NA,16.085,-86.89416667
reefcheck,NA,Mesoamerican Reef,NA,16.085,-86.89333333
reefcheck,NA,Mesoamerican Reef,NA,16.08527778,-86.89194444
reefcheck,NA,Mesoamerican Reef,NA,16.08558333,-87.00422222
reefcheck,NA,Mesoamerican Reef,NA,16.08666667,-86.88611111
reefcheck,NA,Mesoamerican Reef,NA,16.08683333,-87.00188889
reefcheck,NA,Mesoamerican Reef,NA,16.08769444,-86.99691667
reefcheck,NA,Mesoamerican Reef,NA,16.104,-86.87455556
reefcheck,NA,Mesoamerican Reef,NA,16.10833333,-86.95138889
reefcheck,NA,Mesoamerican Reef,NA,16.12825,-86.8875
reefcheck,NA,Mesoamerican Reef,NA,16.26416667,-86.60361111
reefcheck,NA,Mesoamerican Reef,NA,16.26638889,-86.59555556
reefcheck,NA,Mesoamerican Reef,NA,16.27166667,-86.58888889
reefcheck,NA,Mesoamerican Reef,NA,16.27583333,-86.58388889
reefcheck,NA,Mesoamerican Reef,NA,16.27638889,-86.60444444
reefcheck,NA,Mesoamerican Reef,NA,16.28527778,-86.60388889
reefcheck,NA,Mesoamerican Reef,NA,16.29444444,-86.60305556
reefcheck,NA,Mesoamerican Reef,NA,16.29952778,-86.615
reefcheck,NA,Mesoamerican Reef,NA,16.30305556,-86.59888889
reefcheck,NA,Mesoamerican Reef,NA,16.30547222,-86.59744444
reefcheck,NA,Mesoamerican Reef,NA,16.3075,-86.59694444
reefcheck,NA,Mesoamerican Reef,NA,16.31527778,-86.59055556
reefcheck,NA,Mesoamerican Reef,NA,16.32138889,-86.59083333
reefcheck,NA,Mesoamerican Reef,NA,16.3275,-86.57555556
reefcheck,NA,Mesoamerican Reef,NA,16.33416667,-86.57277778
reefcheck,NA,Mesoamerican Reef,NA,16.33722222,-86.56694444
reefcheck,NA,Mesoamerican Reef,NA,16.34222222,-86.56083333
reefcheck,NA,Mesoamerican Reef,NA,16.34277778,-86.55894444
reefcheck,NA,Mesoamerican Reef,NA,16.34472222,-86.55777778
reefcheck,NA,Mesoamerican Reef,NA,16.34944444,-86.55027778
reefcheck,NA,Mesoamerican Reef,NA,16.35741667,-86.53161111
reefcheck,NA,Mesoamerican Reef,NA,16.36416667,-86.51861111
reefcheck,NA,Mesoamerican Reef,NA,16.36916667,-86.51
reefcheck,NA,Mesoamerican Reef,NA,16.36916667,-86.50166667
reefcheck,NA,Mesoamerican Reef,NA,16.37138889,-86.49638889
reefcheck,NA,Mesoamerican Reef,NA,16.47875,-85.92144444
reefcheck,NA,Mesoamerican Reef,NA,16.56261111,-86.94430556
reefcheck,NA,Lakshadweep,NA,11.19555556,72.76888889
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.715833333,115.4583333
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.685833333,115.4622222
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.675833333,115.4427778
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.675,115.4411111
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.509527778,119.7023889
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.509361111,116.8572222
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.495527778,116.8812222
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.493083333,116.8679167
reefcheck,NA,Java,NA,-8.439361111,112.6779722
reefcheck,NA,Java,NA,-8.430583333,112.6935
reefcheck,NA,Java,NA,-8.429277778,112.6979722
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.410972222,119.8627222
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.3915,119.7988611
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.362833333,116.0297778
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.362416667,116.0313889
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.361888889,116.0536111
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.355638889,116.0514722
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.348666667,116.0858056
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.345166667,116.0673889
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.34475,116.0246667
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.341111111,116.0272778
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.340777778,116.0425833
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.337277778,116.0365278
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.334805556,115.65325
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.304166667,116.1367778
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.278472222,115.5951111
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.251111111,115.6998333
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.139083333,115.3963611
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.126611111,115.35675
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.122722222,115.3521389
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.112333333,115.3229167
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.112027778,115.3282778
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.108388889,115.3156111
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-8.107444444,115.3133333
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.841166667,114.4656667
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.834444444,114.4669444
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.809138889,114.4582222
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.793888889,114.4416667
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.783333333,114.4216667
reefcheck,NA,Lesser Sunda Islands and Savu Sea,NA,-7.748083333,114.3668889
reefcheck,NA,Java,NA,-7.715666667,113.8092222
reefcheck,NA,Java,NA,-7.690277778,113.8275
reefcheck,NA,Java,NA,-7.686194444,113.8299167
reefcheck,NA,Java,NA,-6.57875,110.6280833
reefcheck,NA,Java,NA,-6.573833333,110.6287222
reefcheck,NA,Sulawesi,NA,-5.965555556,123.755
reefcheck,NA,Sulawesi,NA,-5.893444444,123.7230556
reefcheck,NA,Sulawesi,NA,-5.874444444,123.8397222
reefcheck,NA,Java,NA,-5.84625,110.5860833
reefcheck,NA,Java,NA,-5.833805556,110.3801111
reefcheck,NA,Sulawesi,NA,-5.817277778,123.8028056
reefcheck,NA,Java,NA,-5.797388889,110.3495556
reefcheck,NA,Sulawesi,NA,-5.777,123.8574444
reefcheck,NA,Java,NA,-5.773861111,110.2379444
reefcheck,NA,Sulawesi,NA,-5.772777778,123.7658333
reefcheck,NA,Sulawesi,NA,-5.772277778,123.8642778
reefcheck,NA,Sulawesi,NA,-5.76875,123.8915278
reefcheck,NA,Sulawesi,NA,-5.766666667,123.8833333
reefcheck,NA,Sulawesi,NA,-5.763333333,123.8913333
reefcheck,NA,Sulawesi,NA,-5.759777778,123.8995556
reefcheck,NA,Sulawesi,NA,-5.758388889,123.8933889
reefcheck,NA,Sulawesi,NA,-5.754166667,123.9925833
reefcheck,NA,Sulawesi,NA,-5.73775,123.8908889
reefcheck,NA,Sulawesi,NA,-5.729777778,123.8928056
reefcheck,NA,Sulawesi,NA,-5.725138889,123.8920278
reefcheck,NA,Sulawesi,NA,-5.648666667,124.0423611
reefcheck,NA,Sulawesi,NA,-5.647916667,124.0423056
reefcheck,NA,Sulawesi,NA,-5.6475,124.0416667
reefcheck,NA,Java,NA,-5.609722222,106.5638889
reefcheck,NA,Java,NA,-5.594444444,106.5527778
reefcheck,NA,Sulawesi,NA,-5.591111111,123.7777778
reefcheck,NA,Sulawesi,NA,-5.568611111,123.7630556
reefcheck,NA,Sulawesi,NA,-5.533277778,123.7259444
reefcheck,NA,Sulawesi,NA,-5.501944444,123.7002778
reefcheck,NA,Sulawesi,NA,-5.482916667,123.7491667
reefcheck,NA,Sulawesi,NA,-5.482777778,123.7491667
reefcheck,NA,Sulawesi,NA,-5.482305556,123.754
reefcheck,NA,Sulawesi,NA,-5.479527778,123.7416111
reefcheck,NA,Sulawesi,NA,-5.476416667,123.7572778
reefcheck,NA,Sulawesi,NA,-5.474555556,123.7377222
reefcheck,NA,Sulawesi,NA,-5.473333333,123.7602778
reefcheck,NA,Sulawesi,NA,-5.4715,123.7566667
reefcheck,NA,Sulawesi,NA,-5.471138889,123.7225556
reefcheck,NA,Sulawesi,NA,-5.471111111,123.7241667
reefcheck,NA,Sulawesi,NA,-5.470972222,123.6801111
reefcheck,NA,Sulawesi,NA,-5.469222222,123.7197778
reefcheck,NA,Sulawesi,NA,-5.4575,123.7326667
reefcheck,NA,Sulawesi,NA,-5.453166667,123.7541667
reefcheck,NA,Sulawesi,NA,-5.442777778,123.7563889
reefcheck,NA,Sulawesi,NA,-5.344555556,123.5279722
reefcheck,NA,Sulawesi,NA,-5.339222222,123.4566389
reefcheck,NA,Sulawesi,NA,-5.325527778,123.4903056
reefcheck,NA,Sulawesi,NA,-5.322638889,123.4723889
reefcheck,NA,Sulawesi,NA,-5.322555556,123.4780278
reefcheck,NA,Sulawesi,NA,-5.299722222,123.5208333
reefcheck,NA,Sulawesi,NA,-5.298527778,123.521
reefcheck,NA,Sulawesi,NA,-5.275055556,123.5193889
reefcheck,NA,Sulawesi,NA,-5.274027778,123.51975
reefcheck,NA,Sulawesi,NA,-5.271138889,123.5179722
reefcheck,NA,Sulawesi,NA,-5.270555556,123.5175
reefcheck,NA,Sulawesi,NA,-5.257333333,123.52
reefcheck,NA,Sulawesi,NA,-5.246472222,123.54925
reefcheck,NA,Sulawesi,NA,-5.244972222,123.5563611
reefcheck,NA,Sulawesi,NA,-5.239722222,123.5569444
reefcheck,NA,Sulawesi,NA,-5.089472222,119.3173889
reefcheck,NA,Sulawesi,NA,-5.076666667,119.3188333
reefcheck,NA,Sulawesi,NA,-5.053333333,119.3315556
reefcheck,NA,Sulawesi,NA,-5.041583333,119.3269722
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.597222222,129.6680556
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.578055556,130.0358333
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.530277778,129.9525
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.525,129.7852778
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.513055556,129.9447222
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.5125,129.9083333
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.5125,129.9383333
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.510555556,129.9463889
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.499166667,129.9375
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.497777778,129.9383333
reefcheck,NA,Banda Sea and Molucca Islands,NA,-4.496388889,129.9338889
reefcheck,NA,Sulawesi,NA,-3.953694444,122.6494167
reefcheck,NA,Sulawesi,NA,-3.943083333,122.6537222
reefcheck,NA,Sulawesi,NA,-3.939555556,122.6593611
reefcheck,NA,Sulawesi,NA,-3.881666667,122.8209722
reefcheck,NA,Sulawesi,NA,-3.879527778,122.8166667
reefcheck,NA,Sulawesi,NA,-3.875583333,122.8295
reefcheck,NA,Sulawesi,NA,-3.874194444,122.8207222
reefcheck,NA,Papua,NA,-3.101833333,135.6232778
reefcheck,NA,Papua,NA,-3.090722222,135.5634444
reefcheck,NA,Papua,NA,-2.94125,135.6675
reefcheck,NA,Sulawesi,NA,-2.7395,120.8238889
reefcheck,NA,Sulawesi,NA,-1.072527778,121.3295833
reefcheck,NA,Sumatra,NA,-0.992388889,100.3423333
reefcheck,NA,Sulawesi,NA,-0.914722222,121.6633333
reefcheck,NA,Sulawesi,NA,-0.894694444,121.493
reefcheck,NA,Sulawesi,NA,-0.872888889,121.6686389
reefcheck,NA,Sulawesi,NA,-0.863861111,121.6681111
reefcheck,NA,Sulawesi,NA,-0.853333333,121.6677778
reefcheck,NA,Sulawesi,NA,-0.831111111,121.5905556
reefcheck,NA,Sulawesi,NA,-0.735555556,119.7788889
reefcheck,NA,Sulawesi,NA,-0.721416667,119.8570833
reefcheck,NA,Sumatra,NA,-0.132305556,100.3568889
reefcheck,NA,Sulawesi,NA,-0.103611111,119.7730556
reefcheck,NA,Sulawesi,NA,-0.036666667,119.7427778
reefcheck,NA,Sulawesi,NA,-0.035833333,119.7947222
reefcheck,NA,Sulawesi,NA,0.043333333,119.8725
reefcheck,NA,Sulawesi,NA,0.093611111,119.8625
reefcheck,NA,Papua,NA,0.167611111,130.0156944
reefcheck,NA,Sumatra,NA,0.874166667,97.3725
reefcheck,NA,Sumatra,NA,0.918277778,97.43308333
reefcheck,NA,Sumatra,NA,1.410833333,97.17305556
reefcheck,NA,Sumatra,NA,1.410833333,97.61069444
reefcheck,NA,Sumatra,NA,1.435555556,97.16861111
reefcheck,NA,Sulawesi,NA,1.626722222,124.8752222
reefcheck,NA,Sumatra,NA,1.6675,98.49916667
reefcheck,NA,Sumatra,NA,1.674722222,98.76972222
reefcheck,NA,Sumatra,NA,1.705833333,98.47333333
reefcheck,NA,Sulawesi,NA,1.7375,125.1519444
reefcheck,NA,Sulawesi,NA,1.74,125.1438889
reefcheck,NA,Sulawesi,NA,1.751111111,125.1330556
reefcheck,NA,Sulawesi,NA,1.769722222,125.0466667
reefcheck,NA,Sulawesi,NA,1.774722222,125.0486111
reefcheck,NA,Sulawesi,NA,1.791388889,125.1205556
reefcheck,NA,Sulawesi,NA,1.845833333,125.0988889
reefcheck,NA,Sumatra,NA,2.09125,97.08238889
reefcheck,NA,Sumatra,NA,2.112333333,97.09325
reefcheck,NA,Sunda Shelf_Southeast Asia,NA,2.261666667,118.2527778
reefcheck,NA,Kalimantan,NA,2.280555556,118.245
reefcheck,NA,Sumatra,NA,2.301916667,97.38977778
reefcheck,NA,Sumatra,NA,2.307138889,97.40077778
reefcheck,NA,Sumatra,NA,2.614027778,95.87377778
reefcheck,NA,Sumatra,NA,5.605861111,95.52838889
reefcheck,NA,Sumatra,NA,5.614888889,95.54908333
reefcheck,NA,Sumatra,NA,5.614972222,95.54922222
reefcheck,NA,Sumatra,NA,5.615277778,95.55258333
reefcheck,NA,Sumatra,NA,5.617138889,95.54436111
reefcheck,NA,Sumatra,NA,5.646611111,95.52811111
reefcheck,NA,Sumatra,NA,6.0725,95.12094444
reefcheck,NA,Sumatra,NA,6.076416667,95.11291667
reefcheck,NA,Persian Gulf,NA,25.86877778,55.01577778
reefcheck,NA,Persian Gulf,NA,25.89063889,55.01883333
reefcheck,NA,Persian Gulf,NA,25.89305556,55.02588889
reefcheck,NA,Persian Gulf,NA,25.89347222,54.52766667
reefcheck,NA,Persian Gulf,NA,25.90047222,54.5535
reefcheck,NA,Persian Gulf,NA,25.90386111,54.49302778
reefcheck,NA,Persian Gulf,NA,26.24311111,55.15647222
reefcheck,NA,Persian Gulf,NA,26.26555556,55.28575
reefcheck,NA,Persian Gulf,NA,26.27952778,55.3005
reefcheck,NA,Persian Gulf,NA,26.49597222,54.04652778
reefcheck,NA,Persian Gulf,NA,26.49694444,54.04761111
reefcheck,NA,Persian Gulf,NA,26.66055556,55.91286111
reefcheck,NA,Central Caribbean,NA,17.76261111,-76.05644444
reefcheck,NA,Central Caribbean,NA,17.78111111,-76.94177778
reefcheck,NA,Central Caribbean,NA,17.79472222,-77.07722222
reefcheck,NA,Central Caribbean,NA,17.795,-76.07783333
reefcheck,NA,Central Caribbean,NA,17.79819444,-77.00061111
reefcheck,NA,Central Caribbean,NA,17.79822222,-76.07013889
reefcheck,NA,Central Caribbean,NA,17.79858333,-77.00380556
reefcheck,NA,Central Caribbean,NA,17.79894444,-77.01977778
reefcheck,NA,Central Caribbean,NA,17.79994444,-77.01730556
reefcheck,NA,Central Caribbean,NA,17.80158333,-77.04288889
reefcheck,NA,Central Caribbean,NA,17.80602778,-77.02044444
reefcheck,NA,Central Caribbean,NA,17.81266667,-77.54833333
reefcheck,NA,Central Caribbean,NA,17.90877778,-76.81241667
reefcheck,NA,Central Caribbean,NA,17.91908333,-76.81836111
reefcheck,NA,Central Caribbean,NA,17.91961111,-76.81888889
reefcheck,NA,Central Caribbean,NA,17.91988889,-76.81994444
reefcheck,NA,Central Caribbean,NA,17.92322222,-76.83902778
reefcheck,NA,Central Caribbean,NA,17.92405556,-76.83775
reefcheck,NA,Central Caribbean,NA,17.93191667,-76.83572222
reefcheck,NA,Central Caribbean,NA,17.94166667,-76.81930556
reefcheck,NA,Central Caribbean,NA,18.00736111,-77.88755556
reefcheck,NA,Central Caribbean,NA,18.02002778,-76.26880556
reefcheck,NA,Central Caribbean,NA,18.09091667,-77.97747222
reefcheck,NA,Central Caribbean,NA,18.09902778,-77.98786111
reefcheck,NA,Central Caribbean,NA,18.10755556,-77.99947222
reefcheck,NA,Central Caribbean,NA,18.12191667,-78.01822222
reefcheck,NA,Central Caribbean,NA,18.17277778,-76.37322222
reefcheck,NA,Central Caribbean,NA,18.17475,-76.38736111
reefcheck,NA,Central Caribbean,NA,18.17530556,-76.39138889
reefcheck,NA,Central Caribbean,NA,18.18138889,-76.41855556
reefcheck,NA,Central Caribbean,NA,18.19147222,-78.12288889
reefcheck,NA,Central Caribbean,NA,18.19169444,-76.45461111
reefcheck,NA,Central Caribbean,NA,18.19636111,-78.10461111
reefcheck,NA,Central Caribbean,NA,18.21533333,-78.26527778
reefcheck,NA,Central Caribbean,NA,18.21694444,-78.26669444
reefcheck,NA,Central Caribbean,NA,18.21966667,-78.26538889
reefcheck,NA,Central Caribbean,NA,18.25227778,-78.36413889
reefcheck,NA,Central Caribbean,NA,18.25430556,-78.36730556
reefcheck,NA,Central Caribbean,NA,18.26525,-78.36913889
reefcheck,NA,Central Caribbean,NA,18.29413889,-76.79072222
reefcheck,NA,Central Caribbean,NA,18.30038889,-76.79327778
reefcheck,NA,Central Caribbean,NA,18.30869444,-76.79755556
reefcheck,NA,Central Caribbean,NA,18.31369444,-78.35602778
reefcheck,NA,Central Caribbean,NA,18.31755556,-78.351
reefcheck,NA,Central Caribbean,NA,18.31813889,-78.35188889
reefcheck,NA,Central Caribbean,NA,18.34316667,-78.34383333
reefcheck,NA,Central Caribbean,NA,18.34575,-78.35336111
reefcheck,NA,Central Caribbean,NA,18.34580556,-78.35336111
reefcheck,NA,Central Caribbean,NA,18.34897222,-78.34955556
reefcheck,NA,Central Caribbean,NA,18.40875,-76.96736111
reefcheck,NA,Central Caribbean,NA,18.41197222,-76.94722222
reefcheck,NA,Central Caribbean,NA,18.412,-76.99152778
reefcheck,NA,Central Caribbean,NA,18.41227778,-76.99269444
reefcheck,NA,Central Caribbean,NA,18.41336111,-78.27019444
reefcheck,NA,Central Caribbean,NA,18.41388889,-76.94233333
reefcheck,NA,Central Caribbean,NA,18.42077778,-77.13855556
reefcheck,NA,Central Caribbean,NA,18.42455556,-78.25083333
reefcheck,NA,Central Caribbean,NA,18.44,-77.16027778
reefcheck,NA,Central Caribbean,NA,18.45155556,-77.97180556
reefcheck,NA,Central Caribbean,NA,18.45811111,-77.95491667
reefcheck,NA,Central Caribbean,NA,18.45819444,-78.07516667
reefcheck,NA,Central Caribbean,NA,18.46530556,-77.41386111
reefcheck,NA,Central Caribbean,NA,18.46636111,-77.94736111
reefcheck,NA,Central Caribbean,NA,18.46744444,-78.12141667
reefcheck,NA,Central Caribbean,NA,18.46788889,-77.38847222
reefcheck,NA,Central Caribbean,NA,18.46944444,-77.4075
reefcheck,NA,Central Caribbean,NA,18.47133333,-77.37533333
reefcheck,NA,Central Caribbean,NA,18.4725,-77.41
reefcheck,NA,Central Caribbean,NA,18.47283333,-77.41188889
reefcheck,NA,Central Caribbean,NA,18.47313889,-77.41375
reefcheck,NA,Central Caribbean,NA,18.47416667,-77.393
reefcheck,NA,Central Caribbean,NA,18.47697222,-77.45119444
reefcheck,NA,Central Caribbean,NA,18.48275,-77.48544444
reefcheck,NA,Central Caribbean,NA,18.48669444,-77.93119444
reefcheck,NA,Central Caribbean,NA,18.48858333,-77.50958333
reefcheck,NA,Central Caribbean,NA,18.49594444,-77.63316667
reefcheck,NA,Central Caribbean,NA,18.49991667,-77.64594444
reefcheck,NA,Central Caribbean,NA,18.50061111,-77.93105556
reefcheck,NA,Japan,NA,24.28570278,123.7318889
reefcheck,NA,Japan,NA,24.32213889,124.1733611
reefcheck,NA,Japan,NA,24.35463889,123.7153056
reefcheck,NA,Japan,NA,24.37166667,123.9744444
reefcheck,NA,Japan,NA,24.92311111,125.2911667
reefcheck,NA,Japan,NA,24.98411111,125.2846944
reefcheck,NA,Japan,NA,24.99841667,125.2704167
reefcheck,NA,Japan,NA,24.99936111,125.2726944
reefcheck,NA,Japan,NA,26.18638889,127.3433889
reefcheck,NA,Japan,NA,26.21494444,127.2876389
reefcheck,NA,Japan,NA,26.318,127.8578
reefcheck,NA,Japan,NA,26.52455556,128.0658056
reefcheck,NA,Japan,NA,27.09133333,142.2018056
reefcheck,NA,Japan,NA,27.09377778,142.2030278
reefcheck,NA,Japan,NA,33.69238889,135.3246944
reefcheck,NA,Japan,NA,33.71986111,135.3249444
reefcheck,NA,Japan,NA,34.05611111,139.4811111
reefcheck,NA,Japan,NA,34.0975,139.485
reefcheck,NA,Japan,NA,34.09805556,139.4863889
reefcheck,NA,North and Central Red Sea,NA,29.40102778,34.96678889
reefcheck,NA,North and Central Red Sea,NA,29.4285,34.97302778
reefcheck,NA,North and Central Red Sea,NA,29.45027778,34.96969444
reefcheck,NA,Kenya_Tanzania,NA,-3.266666667,40.13333333
reefcheck,NA,Kenya_Tanzania,NA,-3.266666667,40.15
reefcheck,NA,Kenya_Tanzania,NA,-3.262777778,40.13413889
reefcheck,NA,Kenya_Tanzania,NA,-3.259138889,40.14177778
reefcheck,NA,Kenya_Tanzania,NA,-3.259055556,40.14516667
reefcheck,NA,Kenya_Tanzania,NA,-3.25,40.15
reefcheck,NA,Gilbert Islands,NA,1.357861111,173.1445278
reefcheck,NA,Gilbert Islands,NA,1.359527778,173.1391111
reefcheck,NA,Persian Gulf,NA,28.81577778,48.77394444
reefcheck,NA,Madagascar,NA,-23.15061111,43.57127778
reefcheck,NA,Madagascar,NA,-23.15030556,43.07127778
reefcheck,NA,Madagascar,NA,-22.9555,43.20905556
reefcheck,NA,Madagascar,NA,-22.12536111,43.19758333
reefcheck,NA,Madagascar,NA,-22.12286111,43.19713889
reefcheck,NA,Madagascar,NA,-22.10338889,43.19580556
reefcheck,NA,Madagascar,NA,-22.09169444,43.17683333
reefcheck,NA,Madagascar,NA,-22.0905,43.19627778
reefcheck,NA,Madagascar,NA,-22.07677778,43.19319444
reefcheck,NA,Madagascar,NA,-22.07113889,43.19369444
reefcheck,NA,Madagascar,NA,-22.06108333,43.18575
reefcheck,NA,Madagascar,NA,-22.05894444,43.1975
reefcheck,NA,Madagascar,NA,-22.01763889,43.19369444
reefcheck,NA,Madagascar,NA,-22.01519444,43.18933333
reefcheck,NA,Madagascar,NA,-22.00911111,43.18286111
reefcheck,NA,Madagascar,NA,-22.00177778,43.18683333
reefcheck,NA,Madagascar,NA,-21.98480556,43.19463889
reefcheck,NA,Madagascar,NA,-21.9555,43.20905556
reefcheck,NA,Madagascar,NA,-21.12175,43.19333333
reefcheck,NA,Madagascar,NA,-13.48641667,48.23463889
reefcheck,NA,Madagascar,NA,-13.48416667,48.23833333
reefcheck,NA,Madagascar,NA,-13.48363889,48.23944444
reefcheck,NA,Madagascar,NA,-13.32713889,48.15575
reefcheck,NA,Madagascar,NA,-13.32483333,45.8335
reefcheck,NA,Madagascar,NA,-13.32258333,48.15591667
reefcheck,NA,Madagascar,NA,-13.31666667,45.82083333
reefcheck,NA,Madagascar,NA,-13.31016667,45.695
reefcheck,NA,Madagascar,NA,-13.02808333,48.53516667
reefcheck,NA,Madagascar,NA,-13.02583333,48.538
reefcheck,NA,Madagascar,NA,-12.84736111,48.58080556
reefcheck,NA,Northwest Kalimantan,NA,1.733527778,110.0834444
reefcheck,NA,Northwest Kalimantan,NA,1.736388889,110.085
reefcheck,NA,Northwest Kalimantan,NA,1.783055556,110.1673611
reefcheck,NA,Northwest Kalimantan,NA,1.786694444,110.1579167
reefcheck,NA,Northwest Kalimantan,NA,1.787527778,110.1620556
reefcheck,NA,Northwest Kalimantan,NA,1.878416667,109.7599167
reefcheck,NA,Northwest Kalimantan,NA,1.894194444,109.7704167
reefcheck,NA,Northwest Kalimantan,NA,1.894611111,109.7663889
reefcheck,NA,Northwest Kalimantan,NA,1.915944444,109.7744167
reefcheck,NA,Northwest Kalimantan,NA,1.917583333,109.7799444
reefcheck,NA,Southeast Asia,NA,2.183555556,104.0957222
reefcheck,NA,Southeast Asia,NA,2.234527778,104.0610278
reefcheck,NA,Southeast Asia,NA,2.428694444,104.5384167
reefcheck,NA,Southeast Asia,NA,2.436083333,104.5481944
reefcheck,NA,Southeast Asia,NA,2.452194444,104.5015556
reefcheck,NA,Southeast Asia,NA,2.459555556,104.4875278
